movie_id,avg_user_rating,rating_count,rating_std,positive_ratio,catalog_score,catalog_voted_by,bayesian_score_norm,popularity_rank,language_encoded,n_genres,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_foreign,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science_fiction,genre_tv_movie,genre_thriller,genre_war,genre_western
216652,3.8035715,28,0.7360523,0.5,8.1,16,0.57207876,14956,17,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
216790,3.3333333,6,0.37267798,0.16666667,5.7,17,0.48500958,14540,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216794,2.642857,21,1.4154156,0.2857143,0.0,0,0.48968232,29986,17,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
216822,3.5,2,0.0,0.0,5.0,1,0.48735508,28442,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216859,3.0,1,0.0,0.0,0.0,1,0.47321886,28442,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
216876,0.0,0,0.0,0.0,0.0,0,0.48968232,29986,17,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
216919,2.5,1,0.0,0.0,7.5,2,0.49900863,26845,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
216989,3.7236843,38,1.1044014,0.6052632,8.4,5,0.5238326,22643,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217129,3.5,2,0.0,0.0,6.0,5,0.49202612,22643,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217172,0.0,0,0.0,0.0,0.0,0,0.48968232,29986,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217185,0.0,0,0.0,0.0,6.5,1,0.49159595,28442,17,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
217268,3.4285715,7,1.1780301,0.2857143,6.9,8,0.51149386,19673,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217313,0.0,0,0.0,0.0,7.5,1,0.4944232,28442,45,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217316,3.7857144,14,1.2637005,0.71428573,7.3,36,0.58461833,10037,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217324,3.0,1,0.0,0.0,0.0,0,0.48968232,29986,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
217341,3.4285715,7,0.72843134,0.14285715,6.7,13,0.51653904,16370,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
217389,3.1666667,3,1.9293061,0.6666667,7.2,9,0.52059495,18905,47,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
217414,3.4,5,0.8,0.4,5.7,22,0.48400852,12857,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217428,4.0,1,0.0,1.0,0.0,0,0.48968232,29986,17,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
217576,3.0,2,0.5,0.0,4.0,1,0.48452786,28442,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217590,4.125,4,0.5448624,0.75,7.8,4,0.51097393,23892,55,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217632,3.0625,8,1.1301963,0.25,7.0,2,0.49622774,26845,23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
217672,4.0,1,0.0,1.0,0.0,0,0.48968232,29986,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217708,3.8333333,21,0.7611604,0.61904764,6.9,26,0.5455584,11856,32,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
217724,3.0,2,0.0,0.0,0.0,0,0.48968232,29986,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217787,1.4,5,0.96953595,0.0,3.3,16,0.39837286,14956,17,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
217896,2.3,5,1.5033296,0.2,3.7,20,0.39850277,13486,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
217917,1.0,1,0.0,0.0,5.0,1,0.48735508,28442,17,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
217923,3.357143,21,1.1765857,0.52380955,5.9,70,0.4967567,7123,84,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
217948,0.0,0,0.0,0.0,6.0,1,0.49018234,28442,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
217993,3.3168604,172,1.1625981,0.41860464,7.0,234,0.64911795,3520,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218043,2.1388888,90,1.4376442,0.13333334,3.7,396,0.17622508,2423,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
218212,3.75,2,0.75,0.5,7.0,1,0.49300957,28442,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
218213,5.0,1,0.0,1.0,6.0,1,0.49018234,28442,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
218275,1.625,8,1.4947826,0.125,5.6,10,0.48419634,18121,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
218277,0.0,0,0.0,0.0,0.0,0,0.48968232,29986,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
218296,3.8333333,3,0.62360954,0.6666667,8.0,1,0.49583682,28442,17,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
218299,0.0,0,0.0,0.0,6.0,1,0.49018234,28442,17,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
218329,1.75,4,0.75,0.0,4.3,29,0.4045349,11262,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
218351,0.5,1,0.0,0.0,6.0,1,0.49018234,28442,17,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
218369,0.0,0,0.0,0.0,0.0,0,0.48968232,29986,17,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
218389,0.5,1,0.0,0.0,3.0,1,0.4817006,28442,17,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
218658,2.9166667,6,0.931695,0.33333334,5.5,2,0.48788506,26845,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218670,2.6666667,6,1.3437096,0.16666667,5.0,11,0.46773982,17464,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
218689,2.5,2,0.0,0.0,5.0,2,0.48510414,26845,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
218778,3.1833334,150,0.9650849,0.21333334,6.1,502,0.53170717,2042,17,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
218784,2.9084506,71,1.219876,0.22535211,5.7,146,0.47480464,4693,17,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
218836,2.8952382,105,1.2959557,0.2761905,5.8,286,0.4864274,3100,17,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
218850,3.5,2,0.5,0.5,7.8,3,0.5059086,25349,71,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
218898,2.5,1,0.0,0.0,4.4,12,0.4488798,16873,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
218901,3.5,1,0.0,0.0,5.5,2,0.48788506,26845,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
218909,2.5,1,0.0,0.0,3.0,1,0.4817006,28442,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
218931,2.75,2,0.25,0.0,6.0,1,0.49018234,28442,17,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
219054,3.0,2,0.0,0.0,6.5,2,0.49344686,26845,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219247,2.0,1,0.0,0.0,3.4,20,0.38561913,13486,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
219288,2.1666667,6,1.3437096,0.0,3.2,5,0.45491853,22643,17,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
219318,3.3214285,14,0.7701378,0.42857143,5.6,190,0.46079823,4036,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219335,2.5,1,0.0,0.0,6.0,1,0.49018234,28442,17,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
219343,3.7,10,1.2489996,0.7,6.8,10,0.513698,18121,39,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
219424,0.0,0,0.0,0.0,0.0,0,0.48968232,29986,17,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
219435,3.75,2,0.25,0.5,8.3,3,0.5100127,25349,17,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
219466,3.8333333,3,0.62360954,0.6666667,6.3,3,0.4935964,25349,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
219553,3.75,10,0.9287088,0.4,6.0,25,0.49861106,12098,19,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
219645,2.75,2,0.25,0.0,4.0,2,0.47954237,26845,17,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
219781,3.5,3,0.4082483,0.33333334,6.5,2,0.49344686,26845,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219924,3.0,2,0.0,0.0,5.4,4,0.48512486,23892,24,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
220002,4.5,1,0.0,1.0,7.5,2,0.49900863,26845,76,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
220029,4.0,1,0.0,1.0,4.5,3,0.47882175,25349,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
220029,4.0,1,0.0,1.0,4.5,3,0.47882175,25349,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
220029,4.0,1,0.0,1.0,4.5,3,0.47882175,25349,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
220029,4.0,1,0.0,1.0,4.5,3,0.47882175,25349,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
220124,4.0,1,0.0,1.0,6.4,5,0.4973272,22643,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220153,3.0370371,27,1.3534998,0.4074074,6.8,12,0.51768935,16873,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220176,3.4375,8,0.52663434,0.375,6.3,25,0.513757,12098,40,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
220176,3.4375,8,0.52663434,0.375,6.3,25,0.513757,12098,40,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
220176,3.4375,8,0.52663434,0.375,6.3,25,0.513757,12098,40,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
220176,3.4375,8,0.52663434,0.375,6.3,25,0.513757,12098,40,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
220286,2.9695122,82,0.9732632,0.19512194,5.9,178,0.49947387,4174,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
220287,3.5,1,0.0,0.0,6.3,3,0.4935964,25349,43,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
220289,3.8614984,1148,0.8831949,0.62108016,7.2,653,0.70389026,1658,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
220436,2.5,1,0.0,0.0,4.3,3,0.47718015,25349,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220471,2.625,8,0.85695684,0.125,4.7,40,0.4127027,9524,17,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
220488,2.5,1,0.0,0.0,4.3,9,0.4554852,18905,84,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
220488,2.5,1,0.0,0.0,4.3,9,0.4554852,18905,84,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
220488,2.5,1,0.0,0.0,4.3,9,0.4554852,18905,84,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
220488,2.5,1,0.0,0.0,4.3,9,0.4554852,18905,84,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
220493,2.0,1,0.0,0.0,4.0,3,0.4747177,25349,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220494,3.1538463,13,0.9278722,0.23076923,7.1,17,0.538132,14540,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220514,2.25,2,1.25,0.0,4.8,4,0.47866258,23892,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
220620,2.25,2,0.75,0.0,5.9,16,0.49246356,14956,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220674,3.0,4,0.61237246,0.25,7.3,6,0.5128078,21570,17,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
220690,2.7727273,11,0.8884009,0.09090909,7.5,3,0.50344616,25349,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220731,3.75,2,0.25,0.5,6.8,2,0.49511537,26845,17,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
220746,2.35,10,1.05,0.1,4.3,17,0.43188715,14540,17,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
220809,3.5,5,0.83666,0.4,7.5,11,0.534382,17464,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220890,3.5,1,0.0,0.0,2.5,1,0.480287,28442,17,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220903,4.1,85,0.94495565,0.7529412,8.5,65,0.7277119,7410,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220916,3.5,2,0.5,0.5,6.0,2,0.49066594,26845,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220949,3.5,2,0.5,0.5,3.9,7,0.45508194,20547,62,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
221112,3.0,3,0.8164966,0.33333334,6.4,13,0.5073505,16370,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
221148,3.0,1,0.0,0.0,6.0,1,0.49018234,28442,17,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
221241,3.0,1,0.0,0.0,6.7,5,0.501303,22643,28,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
221346,2.5,2,0.5,0.0,0.0,0,0.48968232,29986,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221395,2.0,1,0.0,0.0,3.5,2,0.47676146,26845,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221410,4.3333335,3,0.47140452,1.0,8.0,2,0.5017895,26845,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221418,3.4,5,1.5937377,0.6,0.0,0,0.48968232,29986,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221437,2.1,5,1.3190906,0.0,6.4,18,0.5125574,14174,35,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
221444,0.8,5,0.6,0.0,4.7,9,0.46446583,18905,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
221488,2.0,1,0.0,0.0,5.4,7,0.48206925,20547,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221510,3.3333333,3,1.2472191,0.33333334,6.7,17,0.52295417,14540,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
221656,2.75,2,0.25,0.0,5.5,2,0.48788506,26845,17,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
221667,3.2419355,31,0.9826804,0.3548387,6.0,78,0.5067629,6710,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
221717,2.0,1,0.0,0.0,6.0,1,0.49018234,28442,33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
221731,3.4255319,47,1.1203092,0.5531915,7.4,113,0.6654164,5411,35,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
221732,3.5454545,33,1.0614715,0.54545456,7.5,99,0.6679152,5856,35,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
221737,1.5833334,6,1.5656912,0.16666667,4.6,7,0.467676,20547,17,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
221800,3.5,10,1.0,0.4,6.7,7,0.5054583,20547,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221861,3.5,2,0.5,0.5,0.0,0,0.48968232,29986,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221902,3.6027398,292,0.9269884,0.48630136,6.8,327,0.6300621,2819,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
221917,3.3737373,99,1.0428773,0.44444445,8.0,2,0.5017895,26845,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
222461,3.2037036,27,0.6125124,0.037037037,5.7,96,0.4767441,5950,17,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
222600,2.875,4,1.386317,0.25,6.3,2,0.49233449,26845,17,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
222649,3.3271606,81,0.80185163,0.24691358,6.5,99,0.5616252,5856,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
222671,3.25,4,0.559017,0.25,6.2,7,0.4964625,20547,17,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222724,3.5294118,17,1.3663024,0.5294118,7.7,25,0.5844381,12098,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222731,1.5,1,0.0,0.0,5.0,1,0.48735508,28442,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222858,2.3333333,3,0.23570226,0.0,4.3,3,0.47718015,25349,17,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
222872,0.5,1,0.0,0.0,2.0,1,0.47887334,28442,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
222885,0.5,1,0.0,0.0,6.2,3,0.4927756,25349,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222899,2.957627,59,0.9623776,0.18644068,6.0,217,0.51326966,3698,17,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
222932,0.5,1,0.0,0.0,0.0,0,0.48968232,29986,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222932,0.5,1,0.0,0.0,0.0,0,0.48968232,29986,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222932,0.5,1,0.0,0.0,0.0,0,0.48968232,29986,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222932,0.5,1,0.0,0.0,0.0,0,0.48968232,29986,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222935,3.5902953,2370,1.0806462,0.50253165,7.6,3868,0.7865698,195,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
222936,2.6983333,300,1.1253875,0.18666667,5.2,704,0.39214906,1550,17,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
222951,3.9,5,0.37416574,0.6,6.9,6,0.50654435,21570,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
223195,3.75,4,0.25,0.5,8.0,1,0.49583682,28442,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223243,2.9,5,0.5830952,0.0,6.6,5,0.49997774,22643,17,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223249,3.0,5,1.3038405,0.4,5.0,1,0.48735508,28442,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223365,4.3333335,3,0.47140452,1.0,7.3,5,0.50925463,22643,72,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
223391,4.5,1,0.0,1.0,4.8,3,0.4812842,25349,35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
223485,3.535124,242,0.8142619,0.41735536,6.6,371,0.603382,2561,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
223497,3.5,1,0.0,0.0,0.0,0,0.48968232,29986,17,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
223519,3.5,1,0.0,0.0,0.0,0,0.48968232,29986,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223566,3.625,4,0.4145781,0.5,8.7,3,0.5132959,25349,3,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
223574,4.0,1,0.0,1.0,6.5,2,0.49344686,26845,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223632,3.0714285,28,1.1473128,0.2857143,7.3,8,0.5195958,19673,17,4,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
223680,3.0,1,0.0,0.0,6.0,1,0.49018234,28442,17,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
223702,2.9220233,949,1.1691637,0.25605902,5.6,2310,0.45277172,436,17,4,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223706,3.8365386,52,0.8246279,0.59615386,7.0,69,0.59729815,7187,59,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223816,0.0,0,0.0,0.0,6.8,3,0.49770045,25349,17,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
223932,3.7142856,7,0.7953949,0.42857143,5.2,6,0.47992474,21570,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223946,2.6666667,3,0.23570226,0.0,5.2,44,0.44452584,9099,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223971,3.25,2,0.25,0.0,9.2,5,0.5344348,22643,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224040,3.0,1,0.0,0.0,4.0,1,0.48452786,28442,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
224061,3.0,4,1.8371173,0.5,6.6,10,0.5087811,18121,73,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
224063,5.0,1,0.0,1.0,8.3,2,0.5034581,26845,61,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
224079,5.0,1,0.0,1.0,8.5,2,0.5045704,26845,61,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
224084,5.0,1,0.0,1.0,8.3,3,0.5100127,25349,61,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
224087,2.6,5,0.48989794,0.0,5.4,22,0.47018644,12857,17,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
224089,5.0,1,0.0,1.0,8.5,2,0.5045704,26845,61,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
224098,2.5,1,0.0,0.0,6.5,2,0.49344686,26845,61,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224100,3.5,3,0.4082483,0.33333334,10.0,1,0.5014913,28442,17,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224141,3.0342164,906,1.1329596,0.28807947,5.6,1688,0.45310736,635,17,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
224162,0.0,0,0.0,0.0,0.0,0,0.48968232,29986,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
224243,2.4375,8,0.16535945,0.0,5.1,15,0.46481666,15392,17,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
224243,2.4375,8,0.16535945,0.0,5.1,15,0.46481666,15392,17,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
224243,2.4375,8,0.16535945,0.0,5.1,15,0.46481666,15392,17,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
224243,2.4375,8,0.16535945,0.0,5.1,15,0.46481666,15392,17,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
224251,4.0,3,0.8164966,0.6666667,3.0,3,0.46650958,25349,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
224293,3.0,1,0.0,0.0,0.0,0,0.48968232,29986,17,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
224297,2.5,1,0.0,0.0,8.0,1,0.49583682,28442,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224339,3.0,1,0.0,0.0,7.4,6,0.5143736,21570,72,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
224404,3.25,2,0.75,0.5,3.8,11,0.43575156,17464,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
224414,2.8333333,3,0.23570226,0.0,6.0,2,0.49066594,26845,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
